customer_id,customer_name,country,city,customer_segment
CUST01020,Customer 01020,Spain,Paris,Distributor
CUST01021,Customer 01021,Portugal,Tangier,Restaurant
CUST01022,Customer 01022,Portugal,Marrakesh,Distributor
CUST01023,Customer 01023,Portugal,Agadir,Distributor
CUST01024,Customer 01024,Spain,Istanbul,Restaurant
CUST01025,Customer 01025,France,Milan,Wholesale
CUST01026,Customer 01026,France,Madrid,Retail
CUST01027,Customer 01027,Morocco,Tangier,Restaurant
CUST01028,Customer 01028,Spain,Valencia,Wholesale
CUST01029,Customer 01029,France,Barcelona,Wholesale
CUST01030,Customer 01030,Morocco,Marrakesh,Restaurant
CUST01031,Customer 01031,Portugal,Rabat,Wholesale
CUST01032,Customer 01032,Spain,Tangier,Distributor
CUST01033,Customer 01033,Morocco,Paris,Wholesale
CUST01034,Customer 01034,Portugal,Barcelona,Distributor
CUST01035,Customer 01035,Morocco,Marrakesh,Restaurant
CUST01036,Customer 01036,Portugal,Casablanca,Retail
CUST01037,Customer 01037,Spain,Tangier,Wholesale
CUST01038,Customer 01038,France,Paris,Retail
CUST01039,Customer 01039,Morocco,Fes,Retail
CUST01040,Customer 01040,Morocco,Marrakesh,Wholesale
CUST01041,Customer 01041,Spain,Barcelona,Distributor
CUST01042,Customer 01042,Portugal,Barcelona,Retail
CUST01043,Customer 01043,Morocco,Istanbul,Wholesale
CUST01044,Customer 01044,Morocco,Valencia,Distributor
CUST01045,Customer 01045,Spain,Fes,Distributor
CUST01046,Customer 01046,France,Paris,Retail
CUST01047,Customer 01047,Portugal,Barcelona,Wholesale
CUST01048,Customer 01048,Spain,Marrakesh,Restaurant
CUST01049,Customer 01049,Morocco,Valencia,Wholesale
CUST01050,Customer 01050,Spain,Fes,Wholesale
CUST01051,Customer 01051,Spain,Valencia,Distributor
CUST01052,Customer 01052,Portugal,Barcelona,Restaurant
CUST01053,Customer 01053,France,Fes,Restaurant
CUST01054,Customer 01054,Portugal,Paris,Wholesale
CUST01055,Customer 01055,Portugal,Rabat,Distributor
CUST01056,Customer 01056,Morocco,Barcelona,Retail
CUST01057,Customer 01057,France,Fes,Restaurant
CUST01058,Customer 01058,Spain,Valencia,Wholesale
CUST01059,Customer 01059,Spain,Tangier,Distributor
CUST01060,Customer 01060,Morocco,Barcelona,Distributor
CUST01061,Customer 01061,Morocco,Valencia,Retail
CUST01062,Customer 01062,Portugal,Fes,Distributor
CUST01063,Customer 01063,France,Paris,Distributor
CUST01064,Customer 01064,France,Istanbul,Retail
CUST01065,Customer 01065,Portugal,Istanbul,Retail
CUST01066,Customer 01066,France,Istanbul,Retail
CUST01067,Customer 01067,Spain,Tangier,Retail
CUST01068,Customer 01068,France,Tangier,Distributor
CUST01069,Customer 01069,France,Rabat,Wholesale
CUST01070,Customer 01070,Morocco,Milan,Restaurant
CUST01071,Customer 01071,Morocco,Valencia,Wholesale
CUST01072,Customer 01072,Portugal,Fes,Distributor
CUST01073,Customer 01073,Portugal,Paris,Distributor
CUST01074,Customer 01074,Portugal,Marrakesh,Distributor
CUST01075,Customer 01075,Portugal,Tangier,Retail
CUST01076,Customer 01076,Morocco,Valencia,Restaurant
CUST01077,Customer 01077,Portugal,Valencia,Wholesale
CUST01078,Customer 01078,Spain,Barcelona,Retail
CUST01079,Customer 01079,Portugal,Rabat,Restaurant
CUST01080,Customer 01080,Spain,Istanbul,Wholesale
CUST01081,Customer 01081,Morocco,Milan,Retail
CUST01082,Customer 01082,Portugal,Paris,Wholesale
CUST01083,Customer 01083,Spain,Fes,Distributor
CUST01084,Customer 01084,France,Valencia,Distributor
CUST01085,Customer 01085,France,Agadir,Restaurant
CUST01086,Customer 01086,Spain,Fes,Retail
CUST01087,Customer 01087,Portugal,Barcelona,Retail
CUST01088,Customer 01088,Portugal,Istanbul,Distributor
CUST01089,Customer 01089,Spain,Barcelona,Distributor
CUST01090,Customer 01090,Portugal,Marrakesh,Retail
CUST01091,Customer 01091,France,Rabat,Distributor
CUST01092,Customer 01092,France,Valencia,Restaurant
CUST01093,Customer 01093,Portugal,Tangier,Retail
CUST01094,Customer 01094,France,Madrid,Wholesale
CUST01095,Customer 01095,France,Barcelona,Restaurant
CUST01096,Customer 01096,France,Milan,Distributor
CUST01097,Customer 01097,Portugal,Agadir,Distributor
CUST01098,Customer 01098,Morocco,Barcelona,Wholesale
CUST01099,Customer 01099,France,Casablanca,Retail
CUST01100,Customer 01100,Spain,Madrid,Wholesale
CUST01101,Customer 01101,Portugal,Istanbul,Distributor
CUST01102,Customer 01102,Spain,Fes,Distributor
CUST01103,Customer 01103,Spain,Fes,Wholesale
CUST01104,Customer 01104,Portugal,Rabat,Distributor
CUST01105,Customer 01105,France,Paris,Retail
CUST01106,Customer 01106,Spain,Fes,Distributor
CUST01107,Customer 01107,Portugal,Istanbul,Restaurant
CUST01108,Customer 01108,Morocco,Barcelona,Distributor
CUST01109,Customer 01109,Portugal,Milan,Retail
CUST01110,Customer 01110,France,Milan,Distributor
CUST01111,Customer 01111,Portugal,Milan,Restaurant
CUST01112,Customer 01112,Morocco,Rabat,Retail
CUST01113,Customer 01113,Spain,Tangier,Distributor
CUST01114,Customer 01114,Spain,Milan,Distributor
CUST01115,Customer 01115,Spain,Paris,Restaurant
CUST01116,Customer 01116,Spain,Madrid,Distributor
CUST01117,Customer 01117,Portugal,Barcelona,Retail
CUST01118,Customer 01118,France,Casablanca,Retail
CUST01119,Customer 01119,France,Milan,Distributor
CUST01120,Customer 01120,Morocco,Tangier,Retail
CUST01121,Customer 01121,Portugal,Rabat,Wholesale
CUST01122,Customer 01122,Morocco,Madrid,Wholesale
CUST01123,Customer 01123,Morocco,Barcelona,Wholesale
CUST01124,Customer 01124,Morocco,Agadir,Retail
CUST01125,Customer 01125,Morocco,Milan,Restaurant
CUST01126,Customer 01126,Spain,Tangier,Retail
CUST01127,Customer 01127,Spain,Madrid,Retail
CUST01128,Customer 01128,France,Valencia,Retail
CUST01129,Customer 01129,Morocco,Casablanca,Distributor
CUST01130,Customer 01130,Spain,Madrid,Restaurant
CUST01131,Customer 01131,Spain,Valencia,Restaurant
CUST01132,Customer 01132,France,Istanbul,Retail
CUST01133,Customer 01133,Portugal,Milan,Restaurant
CUST01134,Customer 01134,Spain,Fes,Restaurant
CUST01135,Customer 01135,France,Rabat,Restaurant
CUST01136,Customer 01136,Spain,Fes,Restaurant
CUST01137,Customer 01137,Spain,Marrakesh,Distributor
CUST01138,Customer 01138,Morocco,Casablanca,Retail
CUST01139,Customer 01139,Spain,Agadir,Restaurant
CUST01140,Customer 01140,Morocco,Istanbul,Restaurant
CUST01141,Customer 01141,Portugal,Agadir,Wholesale
CUST01142,Customer 01142,Portugal,Agadir,Retail
CUST01143,Customer 01143,Morocco,Valencia,Distributor
CUST01144,Customer 01144,France,Barcelona,Restaurant
CUST01145,Customer 01145,Portugal,Tangier,Retail
CUST01146,Customer 01146,Portugal,Barcelona,Retail
CUST01147,Customer 01147,Spain,Rabat,Restaurant
CUST01148,Customer 01148,France,Valencia,Distributor
CUST01149,Customer 01149,Spain,Milan,Distributor
CUST01150,Customer 01150,Portugal,Tangier,Wholesale
CUST01151,Customer 01151,France,Marrakesh,Distributor
CUST01152,Customer 01152,Morocco,Milan,Restaurant
CUST01153,Customer 01153,Portugal,Agadir,Restaurant
CUST01154,Customer 01154,France,Fes,Wholesale
CUST01155,Customer 01155,France,Casablanca,Wholesale
CUST01156,Customer 01156,France,Rabat,Distributor
CUST01157,Customer 01157,Spain,Marrakesh,Restaurant
CUST01158,Customer 01158,Morocco,Tangier,Wholesale
CUST01159,Customer 01159,France,Casablanca,Restaurant
CUST01160,Customer 01160,France,Fes,Restaurant
CUST01161,Customer 01161,Spain,Madrid,Distributor
CUST01162,Customer 01162,Portugal,Istanbul,Wholesale
CUST01163,Customer 01163,Spain,Rabat,Retail
CUST01164,Customer 01164,Morocco,Agadir,Restaurant
CUST01165,Customer 01165,Morocco,Valencia,Restaurant
CUST01166,Customer 01166,France,Tangier,Distributor
CUST01167,Customer 01167,Portugal,Casablanca,Wholesale
CUST01168,Customer 01168,France,Barcelona,Restaurant
CUST01169,Customer 01169,France,Istanbul,Wholesale
CUST01170,Customer 01170,France,Madrid,Wholesale
CUST01171,Customer 01171,France,Madrid,Restaurant
CUST01172,Customer 01172,Spain,Fes,Retail
CUST01173,Customer 01173,Morocco,Istanbul,Wholesale
CUST01174,Customer 01174,Spain,Madrid,Distributor
CUST01175,Customer 01175,France,Fes,Wholesale
CUST01176,Customer 01176,France,Rabat,Retail
CUST01177,Customer 01177,Portugal,Fes,Wholesale
CUST01178,Customer 01178,France,Agadir,Wholesale
CUST01179,Customer 01179,Portugal,Tangier,Wholesale
CUST01180,Customer 01180,Morocco,Paris,Restaurant
CUST01181,Customer 01181,France,Fes,Wholesale
CUST01182,Customer 01182,France,Marrakesh,Restaurant
CUST01183,Customer 01183,Morocco,Milan,Distributor
CUST01184,Customer 01184,Morocco,Casablanca,Distributor
CUST01185,Customer 01185,France,Istanbul,Wholesale
CUST01186,Customer 01186,France,Madrid,Retail
CUST01187,Customer 01187,Spain,Valencia,Distributor
CUST01188,Customer 01188,Portugal,Istanbul,Retail
CUST01189,Customer 01189,Morocco,Istanbul,Restaurant
CUST01190,Customer 01190,Spain,Istanbul,Retail
CUST01191,Customer 01191,Spain,Casablanca,Restaurant
CUST01192,Customer 01192,Portugal,Valencia,Distributor
CUST01193,Customer 01193,Portugal,Tangier,Retail
CUST01194,Customer 01194,Spain,Fes,Restaurant
CUST01195,Customer 01195,Spain,Paris,Retail
CUST01196,Customer 01196,Morocco,Valencia,Retail
CUST01197,Customer 01197,Portugal,Agadir,Distributor
CUST01198,Customer 01198,Spain,Madrid,Wholesale
CUST01199,Customer 01199,Portugal,Istanbul,Retail
CUST01200,Customer 01200,Morocco,Paris,Distributor
CUST01201,Customer 01201,France,Fes,Wholesale
CUST01202,Customer 01202,Portugal,Tangier,Restaurant
CUST01203,Customer 01203,France,Paris,Distributor
CUST01204,Customer 01204,Spain,Barcelona,Distributor
CUST01205,Customer 01205,Morocco,Rabat,Wholesale
CUST01206,Customer 01206,Morocco,Marrakesh,Retail
CUST01207,Customer 01207,Morocco,Tangier,Wholesale
CUST01208,Customer 01208,Portugal,Tangier,Wholesale
CUST01209,Customer 01209,Morocco,Paris,Restaurant
CUST01210,Customer 01210,Portugal,Valencia,Distributor
CUST01211,Customer 01211,Morocco,Fes,Retail
CUST01212,Customer 01212,Morocco,Casablanca,Retail
CUST01213,Customer 01213,Portugal,Rabat,Restaurant
CUST01214,Customer 01214,Morocco,Fes,Restaurant
CUST01215,Customer 01215,Spain,Istanbul,Wholesale
CUST01216,Customer 01216,Spain,Valencia,Wholesale
CUST01217,Customer 01217,Morocco,Agadir,Wholesale
CUST01218,Customer 01218,France,Valencia,Wholesale
CUST01219,Customer 01219,Morocco,Istanbul,Retail
CUST01220,Customer 01220,Portugal,Tangier,Retail
CUST01221,Customer 01221,France,Paris,Retail
CUST01222,Customer 01222,Portugal,Istanbul,Wholesale
CUST01223,Customer 01223,Spain,Milan,Restaurant
CUST01224,Customer 01224,Portugal,Rabat,Retail
CUST01225,Customer 01225,France,Valencia,Restaurant
CUST01226,Customer 01226,Spain,Milan,Retail
CUST01227,Customer 01227,Portugal,Fes,Distributor
CUST01228,Customer 01228,Spain,Fes,Restaurant
CUST01229,Customer 01229,Portugal,Istanbul,Distributor
CUST01230,Customer 01230,France,Paris,Retail
CUST01231,Customer 01231,Portugal,Valencia,Distributor
CUST01232,Customer 01232,Spain,Madrid,Restaurant
CUST01233,Customer 01233,Portugal,Casablanca,Wholesale
CUST01234,Customer 01234,Spain,Paris,Wholesale
CUST01235,Customer 01235,France,Agadir,Wholesale
CUST01236,Customer 01236,Spain,Tangier,Retail
CUST01237,Customer 01237,Spain,Casablanca,Distributor
CUST01238,Customer 01238,France,Rabat,Wholesale
CUST01239,Customer 01239,Portugal,Fes,Retail
CUST01240,Customer 01240,France,Agadir,Distributor
CUST01241,Customer 01241,France,Tangier,Distributor
CUST01242,Customer 01242,Spain,Rabat,Restaurant
CUST01243,Customer 01243,France,Istanbul,Wholesale
CUST01244,Customer 01244,Spain,Madrid,Retail
CUST01245,Customer 01245,Portugal,Istanbul,Wholesale
CUST01246,Customer 01246,Spain,Casablanca,Restaurant
CUST01247,Customer 01247,Morocco,Casablanca,Distributor
CUST01248,Customer 01248,Spain,Barcelona,Restaurant
CUST01249,Customer 01249,Morocco,Tangier,Wholesale
CUST01250,Customer 01250,Portugal,Casablanca,Distributor
CUST01251,Customer 01251,Morocco,Fes,Retail
CUST01252,Customer 01252,Spain,Valencia,Retail
CUST01253,Customer 01253,France,Casablanca,Restaurant
CUST01254,Customer 01254,Portugal,Paris,Wholesale
CUST01255,Customer 01255,France,Barcelona,Distributor
CUST01256,Customer 01256,Portugal,Marrakesh,Retail
CUST01257,Customer 01257,Spain,Rabat,Restaurant
CUST01258,Customer 01258,Morocco,Valencia,Restaurant
CUST01259,Customer 01259,Spain,Rabat,Restaurant
CUST01260,Customer 01260,Portugal,Istanbul,Retail
CUST01261,Customer 01261,France,Madrid,Retail
CUST01262,Customer 01262,Portugal,Barcelona,Retail
CUST01263,Customer 01263,France,Tangier,Wholesale
CUST01264,Customer 01264,Spain,Barcelona,Distributor
CUST01265,Customer 01265,Morocco,Rabat,Restaurant
CUST01266,Customer 01266,Portugal,Fes,Distributor
CUST01267,Customer 01267,France,Fes,Distributor
CUST01268,Customer 01268,Morocco,Agadir,Retail
CUST01269,Customer 01269,Spain,Paris,Restaurant
CUST01270,Customer 01270,France,Madrid,Wholesale
CUST01271,Customer 01271,France,Tangier,Distributor
CUST01272,Customer 01272,France,Istanbul,Wholesale
CUST01273,Customer 01273,Morocco,Istanbul,Wholesale
CUST01274,Customer 01274,France,Paris,Retail
CUST01275,Customer 01275,Spain,Casablanca,Distributor
CUST01276,Customer 01276,Morocco,Agadir,Restaurant
CUST01277,Customer 01277,Portugal,Casablanca,Distributor
CUST01278,Customer 01278,France,Istanbul,Retail
CUST01279,Customer 01279,France,Valencia,Distributor
CUST01280,Customer 01280,Portugal,Paris,Retail
CUST01281,Customer 01281,Morocco,Barcelona,Wholesale
CUST01282,Customer 01282,Spain,Marrakesh,Wholesale
CUST01283,Customer 01283,Spain,Tangier,Distributor
CUST01284,Customer 01284,Morocco,Madrid,Wholesale
CUST01285,Customer 01285,Morocco,Barcelona,Distributor
CUST01286,Customer 01286,Spain,Rabat,Wholesale
CUST01287,Customer 01287,Spain,Milan,Restaurant
CUST01288,Customer 01288,France,Barcelona,Wholesale
CUST01289,Customer 01289,Spain,Madrid,Wholesale
CUST01290,Customer 01290,France,Tangier,Restaurant
CUST01291,Customer 01291,Morocco,Casablanca,Retail
CUST01292,Customer 01292,Spain,Fes,Restaurant
CUST01293,Customer 01293,Portugal,Istanbul,Retail
CUST01294,Customer 01294,Morocco,Fes,Distributor
CUST01295,Customer 01295,Spain,Milan,Distributor
CUST01296,Customer 01296,France,Valencia,Distributor
CUST01297,Customer 01297,Morocco,Milan,Distributor
CUST01298,Customer 01298,Portugal,Casablanca,Distributor
CUST01299,Customer 01299,France,Marrakesh,Distributor
CUST01300,Customer 01300,Portugal,Milan,Retail
CUST01301,Customer 01301,Morocco,Istanbul,Restaurant
CUST01302,Customer 01302,France,Barcelona,Retail
CUST01303,Customer 01303,France,Barcelona,Distributor
CUST01304,Customer 01304,Spain,Madrid,Retail
CUST01305,Customer 01305,France,Milan,Retail
CUST01306,Customer 01306,France,Marrakesh,Distributor
CUST01307,Customer 01307,France,Barcelona,Retail
CUST01308,Customer 01308,France,Fes,Wholesale
CUST01309,Customer 01309,Morocco,Marrakesh,Distributor
CUST01310,Customer 01310,France,Istanbul,Wholesale
CUST01311,Customer 01311,Spain,Barcelona,Restaurant
CUST01312,Customer 01312,Spain,Madrid,Distributor
CUST01313,Customer 01313,France,Tangier,Wholesale
CUST01314,Customer 01314,France,Marrakesh,Wholesale
CUST01315,Customer 01315,Spain,Paris,Retail
CUST01316,Customer 01316,France,Tangier,Wholesale
CUST01317,Customer 01317,Spain,Rabat,Restaurant
CUST01318,Customer 01318,France,Valencia,Restaurant
CUST01319,Customer 01319,Spain,Marrakesh,Restaurant
CUST01320,Customer 01320,Portugal,Madrid,Retail
CUST01321,Customer 01321,France,Tangier,Retail
CUST01322,Customer 01322,Morocco,Barcelona,Wholesale
CUST01323,Customer 01323,Spain,Barcelona,Retail
CUST01324,Customer 01324,France,Tangier,Wholesale
CUST01325,Customer 01325,France,Madrid,Restaurant
CUST01326,Customer 01326,Spain,Madrid,Retail
CUST01327,Customer 01327,Portugal,Barcelona,Wholesale
CUST01328,Customer 01328,Portugal,Istanbul,Distributor
CUST01329,Customer 01329,Portugal,Paris,Wholesale
CUST01330,Customer 01330,Morocco,Madrid,Restaurant
CUST01331,Customer 01331,Morocco,Tangier,Restaurant
CUST01332,Customer 01332,Morocco,Valencia,Restaurant
CUST01333,Customer 01333,Morocco,Tangier,Distributor
CUST01334,Customer 01334,Portugal,Barcelona,Distributor
CUST01335,Customer 01335,Spain,Madrid,Retail
CUST01336,Customer 01336,Portugal,Agadir,Wholesale
CUST01337,Customer 01337,France,Madrid,Restaurant
CUST01338,Customer 01338,Morocco,Istanbul,Wholesale
CUST01339,Customer 01339,France,Paris,Retail
CUST01340,Customer 01340,Portugal,Barcelona,Distributor
CUST01341,Customer 01341,Portugal,Casablanca,Retail
CUST01342,Customer 01342,Portugal,Paris,Retail
CUST01343,Customer 01343,Portugal,Rabat,Distributor
CUST01344,Customer 01344,Spain,Istanbul,Retail
CUST01345,Customer 01345,Morocco,Rabat,Wholesale
CUST01346,Customer 01346,Portugal,Milan,Distributor
CUST01347,Customer 01347,Morocco,Valencia,Restaurant
CUST01348,Customer 01348,France,Barcelona,Restaurant
CUST01349,Customer 01349,Morocco,Marrakesh,Distributor
CUST01350,Customer 01350,France,Marrakesh,Retail
CUST01351,Customer 01351,France,Istanbul,Wholesale
CUST01352,Customer 01352,Portugal,Agadir,Distributor
CUST01353,Customer 01353,Portugal,Agadir,Retail
CUST01354,Customer 01354,Morocco,Marrakesh,Retail
CUST01355,Customer 01355,Morocco,Paris,Distributor
CUST01356,Customer 01356,Morocco,Madrid,Restaurant
CUST01357,Customer 01357,Portugal,Valencia,Wholesale
CUST01358,Customer 01358,Portugal,Tangier,Retail
CUST01359,Customer 01359,Portugal,Madrid,Restaurant
CUST01360,Customer 01360,Portugal,Rabat,Wholesale
CUST01361,Customer 01361,France,Valencia,Distributor
CUST01362,Customer 01362,France,Casablanca,Retail
CUST01363,Customer 01363,France,Casablanca,Distributor
CUST01364,Customer 01364,Morocco,Marrakesh,Wholesale
CUST01365,Customer 01365,Spain,Fes,Wholesale
CUST01366,Customer 01366,Morocco,Rabat,Restaurant
CUST01367,Customer 01367,France,Marrakesh,Distributor
CUST01368,Customer 01368,France,Madrid,Distributor
CUST01369,Customer 01369,Morocco,Rabat,Distributor
CUST01370,Customer 01370,Spain,Fes,Restaurant
CUST01371,Customer 01371,Morocco,Barcelona,Wholesale
CUST01372,Customer 01372,Spain,Madrid,Retail
CUST01373,Customer 01373,Morocco,Istanbul,Distributor
CUST01374,Customer 01374,Spain,Valencia,Restaurant
CUST01375,Customer 01375,France,Istanbul,Retail
CUST01376,Customer 01376,Morocco,Rabat,Wholesale
CUST01377,Customer 01377,Portugal,Istanbul,Distributor
CUST01378,Customer 01378,Portugal,Paris,Distributor
CUST01379,Customer 01379,Spain,Valencia,Distributor
CUST01380,Customer 01380,France,Paris,Restaurant
CUST01381,Customer 01381,Portugal,Madrid,Retail
CUST01382,Customer 01382,France,Istanbul,Distributor
CUST01383,Customer 01383,France,Casablanca,Wholesale
CUST01384,Customer 01384,Morocco,Madrid,Wholesale
CUST01385,Customer 01385,France,Paris,Restaurant
CUST01386,Customer 01386,Portugal,Casablanca,Distributor
CUST01387,Customer 01387,Spain,Valencia,Retail
CUST01388,Customer 01388,Morocco,Milan,Retail
CUST01389,Customer 01389,Spain,Agadir,Wholesale
CUST01390,Customer 01390,Spain,Agadir,Distributor
CUST01391,Customer 01391,Morocco,Rabat,Distributor
CUST01392,Customer 01392,Spain,Barcelona,Wholesale
CUST01393,Customer 01393,France,Tangier,Distributor
CUST01394,Customer 01394,Spain,Milan,Restaurant
CUST01395,Customer 01395,Portugal,Casablanca,Retail
CUST01396,Customer 01396,Portugal,Marrakesh,Restaurant
CUST01397,Customer 01397,Spain,Madrid,Restaurant
CUST01398,Customer 01398,Morocco,Valencia,Distributor
CUST01399,Customer 01399,Spain,Valencia,Wholesale
CUST01400,Customer 01400,France,Paris,Distributor
CUST01401,Customer 01401,Spain,Rabat,Retail
CUST01402,Customer 01402,Spain,Casablanca,Distributor
CUST01403,Customer 01403,Portugal,Milan,Retail
CUST01404,Customer 01404,Portugal,Marrakesh,Wholesale
CUST01405,Customer 01405,Spain,Istanbul,Distributor
CUST01406,Customer 01406,Morocco,Agadir,Restaurant
CUST01407,Customer 01407,Morocco,Madrid,Retail
CUST01408,Customer 01408,Spain,Madrid,Distributor
CUST01409,Customer 01409,France,Valencia,Distributor
CUST01410,Customer 01410,France,Rabat,Distributor
CUST01411,Customer 01411,Morocco,Tangier,Wholesale
CUST01412,Customer 01412,Portugal,Valencia,Wholesale
CUST01413,Customer 01413,Portugal,Valencia,Retail
CUST01414,Customer 01414,France,Fes,Restaurant
CUST01415,Customer 01415,Spain,Fes,Retail
CUST01416,Customer 01416,Morocco,Valencia,Retail
CUST01417,Customer 01417,France,Istanbul,Wholesale
CUST01418,Customer 01418,Portugal,Barcelona,Wholesale
CUST01419,Customer 01419,Morocco,Agadir,Wholesale
CUST01420,Customer 01420,Morocco,Fes,Restaurant
CUST01421,Customer 01421,Morocco,Rabat,Distributor
CUST01422,Customer 01422,Morocco,Paris,Distributor
CUST01423,Customer 01423,France,Fes,Retail
CUST01424,Customer 01424,France,Agadir,Distributor
CUST01425,Customer 01425,Spain,Madrid,Wholesale
CUST01426,Customer 01426,Spain,Marrakesh,Retail
CUST01427,Customer 01427,Spain,Rabat,Wholesale
CUST01428,Customer 01428,Morocco,Tangier,Distributor
CUST01429,Customer 01429,Spain,Agadir,Retail
CUST01430,Customer 01430,Spain,Paris,Retail
CUST01431,Customer 01431,France,Rabat,Distributor
CUST01432,Customer 01432,Spain,Valencia,Restaurant
CUST01433,Customer 01433,Morocco,Marrakesh,Wholesale
CUST01434,Customer 01434,Portugal,Milan,Wholesale
CUST01435,Customer 01435,Morocco,Barcelona,Wholesale
CUST01436,Customer 01436,Morocco,Barcelona,Restaurant
CUST01437,Customer 01437,France,Istanbul,Restaurant
CUST01438,Customer 01438,Spain,Agadir,Distributor
CUST01439,Customer 01439,France,Istanbul,Wholesale
CUST01440,Customer 01440,Portugal,Paris,Retail
CUST01441,Customer 01441,Morocco,Istanbul,Restaurant
CUST01442,Customer 01442,Morocco,Madrid,Distributor
CUST01443,Customer 01443,Portugal,Madrid,Retail
CUST01444,Customer 01444,France,Marrakesh,Distributor
CUST01445,Customer 01445,Spain,Barcelona,Retail
CUST01446,Customer 01446,Spain,Fes,Restaurant
CUST01447,Customer 01447,Portugal,Casablanca,Wholesale
CUST01448,Customer 01448,Portugal,Rabat,Distributor
CUST01449,Customer 01449,Portugal,Madrid,Retail
CUST01450,Customer 01450,Spain,Fes,Retail
CUST01451,Customer 01451,Morocco,Barcelona,Wholesale
CUST01452,Customer 01452,Spain,Valencia,Wholesale
CUST01453,Customer 01453,Spain,Valencia,Restaurant
CUST01454,Customer 01454,Portugal,Paris,Restaurant
CUST01455,Customer 01455,France,Paris,Retail
CUST01456,Customer 01456,France,Madrid,Restaurant
CUST01457,Customer 01457,Morocco,Fes,Retail
CUST01458,Customer 01458,Portugal,Barcelona,Distributor
CUST01459,Customer 01459,France,Marrakesh,Wholesale
CUST01460,Customer 01460,Portugal,Rabat,Restaurant
CUST01461,Customer 01461,Spain,Valencia,Wholesale
CUST01462,Customer 01462,Portugal,Marrakesh,Distributor
CUST01463,Customer 01463,Portugal,Rabat,Wholesale
CUST01464,Customer 01464,Portugal,Fes,Restaurant
CUST01465,Customer 01465,Morocco,Rabat,Retail
CUST01466,Customer 01466,France,Paris,Wholesale
CUST01467,Customer 01467,France,Milan,Retail
CUST01468,Customer 01468,Portugal,Valencia,Distributor
CUST01469,Customer 01469,Portugal,Paris,Restaurant
CUST01470,Customer 01470,France,Tangier,Distributor
CUST01471,Customer 01471,Spain,Paris,Distributor
CUST01472,Customer 01472,Portugal,Istanbul,Distributor
CUST01473,Customer 01473,Morocco,Paris,Wholesale
CUST01474,Customer 01474,Portugal,Marrakesh,Distributor
CUST01475,Customer 01475,Morocco,Fes,Wholesale
CUST01476,Customer 01476,Morocco,Istanbul,Distributor
CUST01477,Customer 01477,Morocco,Agadir,Wholesale
CUST01478,Customer 01478,France,Barcelona,Restaurant
CUST01479,Customer 01479,Spain,Istanbul,Restaurant
CUST01480,Customer 01480,Portugal,Barcelona,Restaurant
CUST01481,Customer 01481,France,Milan,Retail
CUST01482,Customer 01482,Portugal,Marrakesh,Retail
CUST01483,Customer 01483,Portugal,Fes,Restaurant
CUST01484,Customer 01484,France,Agadir,Retail
CUST01485,Customer 01485,France,Casablanca,Wholesale
CUST01486,Customer 01486,Morocco,Marrakesh,Restaurant
CUST01487,Customer 01487,Portugal,Marrakesh,Wholesale
CUST01488,Customer 01488,France,Milan,Restaurant
CUST01489,Customer 01489,Portugal,Istanbul,Restaurant
CUST01490,Customer 01490,France,Madrid,Restaurant
CUST01491,Customer 01491,Portugal,Barcelona,Distributor
CUST01492,Customer 01492,France,Marrakesh,Restaurant
CUST01493,Customer 01493,Morocco,Paris,Restaurant
CUST01494,Customer 01494,France,Istanbul,Distributor
CUST01495,Customer 01495,Portugal,Valencia,Distributor
CUST01496,Customer 01496,Morocco,Casablanca,Restaurant
CUST01497,Customer 01497,Spain,Rabat,Restaurant
CUST01498,Customer 01498,Morocco,Marrakesh,Distributor
CUST01499,Customer 01499,Portugal,Valencia,Wholesale
CUST01500,Customer 01500,Morocco,Tangier,Restaurant
CUST01501,Customer 01501,Morocco,Milan,Distributor
CUST01502,Customer 01502,Morocco,Fes,Wholesale
CUST01503,Customer 01503,Portugal,Madrid,Restaurant
CUST01504,Customer 01504,Spain,Barcelona,Distributor
CUST01505,Customer 01505,Spain,Agadir,Retail
CUST01506,Customer 01506,Morocco,Istanbul,Distributor
CUST01507,Customer 01507,Spain,Casablanca,Restaurant
CUST01508,Customer 01508,France,Paris,Wholesale
CUST01509,Customer 01509,Spain,Istanbul,Wholesale
CUST01510,Customer 01510,Spain,Madrid,Wholesale
CUST01511,Customer 01511,France,Valencia,Wholesale
CUST01512,Customer 01512,Spain,Agadir,Retail
CUST01513,Customer 01513,Spain,Agadir,Distributor
CUST01514,Customer 01514,Morocco,Istanbul,Wholesale
CUST01515,Customer 01515,France,Paris,Retail
CUST01516,Customer 01516,Portugal,Fes,Retail
CUST01517,Customer 01517,Spain,Istanbul,Retail
CUST01518,Customer 01518,Portugal,Marrakesh,Wholesale
CUST01519,Customer 01519,Spain,Rabat,Retail
CUST01520,Customer 01520,France,Madrid,Restaurant
CUST01521,Customer 01521,Portugal,Tangier,Restaurant
CUST01522,Customer 01522,France,Tangier,Distributor
CUST01523,Customer 01523,Morocco,Milan,Distributor
CUST01524,Customer 01524,Morocco,Casablanca,Retail
CUST01525,Customer 01525,Portugal,Barcelona,Restaurant
CUST01526,Customer 01526,Spain,Madrid,Retail
CUST01527,Customer 01527,Portugal,Milan,Restaurant
CUST01528,Customer 01528,Portugal,Agadir,Retail
CUST01529,Customer 01529,Portugal,Casablanca,Distributor
